day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
19.137152778,18.875000000,91.028188476,78.989861998,25.846455136,83.110995311,7.881361859,74.513806589
19.263888889,19.000000000,91.000649990,78.909088144,26.006128615,83.084071381,7.910499997,74.517393874
19.390625000,19.125000000,90.973017028,78.827903502,26.165548087,83.057054349,7.939594967,74.520896454
19.517361111,19.250000000,90.945289820,78.746309059,26.324712390,83.029944435,7.968646806,74.524314537
19.644097222,19.375000000,90.917468593,78.664305808,26.483620368,83.002741858,7.997655553,74.527648334
19.770833333,19.500000000,90.889553578,78.581894741,26.642270867,82.975446839,8.026621244,74.530898053
19.897569444,19.625000000,90.861545002,78.499076859,26.800662739,82.948059597,8.055543915,74.534063906
20.024305556,19.750000000,90.833443095,78.415853156,26.958794847,82.920580351,8.084423544,74.537443569
20.151041667,19.875000000,90.805248089,78.332224503,27.116666311,82.893009279,8.113258069,74.541994421
20.277777778,20.000000000,90.776960224,78.248191846,27.274276125,82.865346589,8.142046476,74.546463778
20.404513889,20.125000000,90.748579738,78.163756201,27.431623162,82.837592510,8.170788798,74.550851865
20.531250000,20.250000000,90.720106874,78.078918591,27.588706296,82.809747273,8.199485066,74.555158910
20.657986111,20.375000000,90.691541870,77.993680038,27.745524407,82.781811109,8.228135313,74.559385139
20.784722222,20.500000000,90.662884967,77.908041570,27.902076379,82.753784248,8.256739569,74.563530778
20.911458333,20.625000000,90.634136406,77.822004215,28.058361099,82.725666922,8.285297864,74.567596055
21.038194444,20.750000000,90.605296426,77.735569014,28.214377452,82.697459362,8.313810313,74.571307854
21.164930556,20.875000000,90.576365266,77.648737089,28.370124170,82.669161826,8.342278273,74.574305416
21.291666667,21.000000000,90.547343159,77.561509507,28.525600099,82.640774549,8.370702229,74.577222270
21.418402778,21.125000000,90.518230340,77.473887306,28.680804142,82.612297756,8.399082213,74.580058635
21.545138889,21.250000000,90.489027041,77.385871525,28.835735208,82.583731671,8.427418254,74.582814735
21.671875000,21.375000000,90.459733496,77.297463210,28.990392210,82.555076519,8.455710381,74.585490791
21.798611111,21.500000000,90.430349940,77.208663405,29.144774065,82.526332525,8.483958624,74.588087026
21.925347222,21.625000000,90.400876605,77.119473160,29.298879695,82.497499913,8.512163011,74.590603662
22.052083333,21.750000000,90.371313726,77.029893510,29.452708056,82.468578902,8.540323317,74.593640027
22.178819444,21.875000000,90.341661540,76.939925357,29.606258348,82.439569670,8.568437350,74.597457134
22.305555556,22.000000000,90.311920292,76.849569730,29.759529570,82.410472441,8.596504613,74.601196999
22.432291667,22.125000000,90.282090225,76.758827694,29.912520665,82.381287447,8.624525132,74.604859859
22.559027778,22.250000000,90.252171585,76.667700321,30.065230578,82.352014925,8.652498931,74.608445954
22.685763889,22.375000000,90.222164614,76.576188684,30.217658260,82.322655108,8.680426033,74.611955522
22.812500000,22.500000000,90.192069558,76.484293858,30.369802667,82.293208232,8.708306460,74.615388804
22.939236111,22.625000000,90.161886660,76.392016923,30.521662758,82.263674529,8.736140236,74.618746039
23.065972222,22.750000000,90.131616165,76.299358942,30.673237526,82.234054231,8.763927149,74.622467147
23.192708333,22.875000000,90.101258320,76.206320906,30.824526093,82.204347543,8.791665922,74.626518435
23.319444444,23.000000000,90.070813375,76.112903893,30.975527460,82.174554702,8.819356378,74.630495431
23.446180556,23.125000000,90.040281581,76.019108995,31.126240604,82.144675947,8.846998535,74.634398386
23.572916667,23.250000000,90.009663187,75.924937307,31.276664510,82.114711520,8.874592412,74.638227551
23.699652778,23.375000000,89.978958445,75.830389929,31.426798167,82.084661660,8.902138027,74.641983179
23.826388889,23.500000000,89.948167603,75.735467961,31.576640568,82.054526607,8.929635398,74.645665520
23.953125000,23.625000000,89.917290913,75.640172506,31.726190709,82.024306603,8.957084543,74.649274828
24.079861111,23.750000000,89.886328625,75.544504686,31.875447569,81.994001891,8.984485686,74.652489543
24.206597222,23.875000000,89.855280986,75.448465667,32.024410065,81.963612729,9.011839606,74.655442331
24.333333333,24.000000000,89.824148244,75.352056562,32.173077199,81.933139354,9.039146393,74.658322217
24.460069444,24.125000000,89.792930644,75.255278482,32.321447984,81.902582005,9.066406063,74.661129451
24.586805556,24.250000000,89.761628434,75.158132541,32.469521442,81.871940918,9.093618633,74.663864283
24.713541667,24.375000000,89.730241860,75.060619856,32.617296597,81.841216330,9.120784117,74.666526963
24.840277778,24.500000000,89.698771168,74.962741546,32.764772476,81.810408478,9.147902530,74.669117744
24.967013889,24.625000000,89.667216606,74.864498731,32.911948114,81.779517599,9.174973889,74.671636876
25.093750000,24.750000000,89.635578421,74.765892462,33.058822658,81.748543908,9.201997260,74.675340936
25.220486111,24.875000000,89.603856867,74.666923684,33.205395430,81.717487590,9.228970262,74.679417757
25.347222222,25.000000000,89.572052203,74.567593524,33.351665496,81.686348892,9.255892788,74.683425847
25.473958333,25.125000000,89.540164688,74.467903120,33.497631911,81.655128061,9.282764848,74.687365480
25.600694444,25.250000000,89.508194581,74.367853612,33.643293733,81.623825346,9.309586449,74.691236926
25.727430556,25.375000000,89.476142139,74.267446144,33.788650029,81.592440995,9.336357602,74.695040458
25.854166667,25.500000000,89.444007623,74.166681860,33.933699867,81.560975257,9.363078314,74.698776349
25.980902778,25.625000000,89.411791291,74.065561908,34.078442322,81.529428379,9.389748592,74.702444874
26.107638889,25.750000000,89.379493400,73.964087503,34.222876377,81.497800631,9.416369275,74.705082750
26.234375000,25.875000000,89.347114203,73.862259909,34.367000950,81.466092291,9.442941816,74.707481507
26.361111111,26.000000000,89.314653951,73.760080277,34.510815123,81.434303600,9.469466249,74.709812253
26.487847222,26.125000000,89.282112895,73.657549757,34.654317987,81.402434800,9.495942583,74.712075253
26.614583333,26.250000000,89.249491285,73.554669505,34.797508637,81.370486132,9.522370824,74.714270770
26.741319444,26.375000000,89.216789372,73.451440674,34.940386174,81.338457836,9.548750981,74.716399070
26.868055556,26.500000000,89.184007406,73.347864423,35.082949702,81.306350153,9.575083060,74.718460419
26.994791667,26.625000000,89.151145638,73.243941911,35.225198331,81.274163324,9.601367066,74.720455083
27.121527778,26.750000000,89.118204321,73.139674200,35.367131312,81.241897561,9.627601790,74.723636161
27.248263889,26.875000000,89.085183712,73.035062342,35.508747927,81.209553075,9.653785810,74.726806441
27.375000000,27.000000000,89.052084072,72.930107508,35.650047302,81.177130115,9.679919125,74.729912547
27.501736111,27.125000000,89.018905659,72.824810870,35.791028570,81.144628931,9.706001737,74.732954761
27.628472222,27.250000000,88.985648734,72.719173606,35.931690865,81.112049773,9.732033646,74.735933367
27.755208333,27.375000000,88.952313558,72.613196892,36.072033329,81.079392890,9.758014854,74.738848649
27.881944444,27.500000000,88.918900389,72.506881908,36.212055107,81.046658531,9.783945361,74.741700891
28.008680556,27.625000000,88.885409488,72.400229836,36.351755348,81.013846947,9.809825173,74.744385491
28.135416667,27.750000000,88.851841112,72.293242006,36.491133015,80.980958431,9.835656033,74.745580115
28.262152778,27.875000000,88.818195512,72.185919710,36.630187115,80.947993258,9.861439283,74.746710561
28.388888889,28.000000000,88.784472937,72.078264131,36.768916811,80.914951669,9.887174925,74.747777100
28.515625000,28.125000000,88.750673636,71.970276449,36.907321266,80.881833901,9.912862959,74.748780004
28.642361111,28.250000000,88.716797859,71.861957851,37.045399654,80.848640197,9.938503387,74.749719541
28.769097222,28.375000000,88.682845854,71.753309521,37.183151149,80.815370794,9.964096208,74.750595986
28.895833333,28.500000000,88.648817870,71.644332647,37.320574932,80.782025932,9.989641422,74.751409608
29.022569444,28.625000000,88.614714157,71.535028417,37.457670191,80.748605851,10.015138990,74.752375601
29.149305556,28.750000000,88.580534966,71.425397887,37.594436289,80.715110749,10.040587339,74.754272171
29.276041667,28.875000000,88.546280554,71.315442183,37.730872513,80.681540852,10.065985645,74.756108312
29.402777778,29.000000000,88.511951178,71.205162505,37.866978064,80.647896408,10.091333904,74.757884312
29.529513889,29.125000000,88.477547096,71.094560055,38.002752150,80.614177664,10.116632109,74.759600459
29.656250000,29.250000000,88.443068566,70.983636038,38.138193981,80.580384867,10.141880255,74.761257042
29.782986111,29.375000000,88.408515844,70.872391658,38.273302775,80.546518265,10.167078336,74.762854351
29.909722222,29.500000000,88.373889190,70.760828122,38.408077753,80.512578106,10.192226345,74.764392675
30.036458333,29.625000000,88.339188859,70.648946651,38.542518127,80.478564640,10.217324414,74.765391727
30.163194444,29.750000000,88.304415106,70.536748665,38.676622872,80.444478176,10.242374900,74.765140979
30.289930556,29.875000000,88.269568177,70.424235445,38.810391129,80.410318974,10.267378649,74.764829943
30.416666667,30.000000000,88.234648319,70.311408197,38.943822135,80.376087272,10.292335656,74.764458895
30.543402778,30.125000000,88.199655777,70.198268129,39.076915132,80.341783305,10.317245916,74.764028107
30.670138889,30.250000000,88.164590797,70.084816452,39.209669365,80.307407310,10.342109422,74.763537855
30.796875000,30.375000000,88.129453625,69.971054376,39.342084087,80.272959524,10.366926169,74.762988414
30.923611111,30.500000000,88.094244506,69.856983114,39.474158552,80.238440184,10.391696151,74.762380060
31.050347222,30.625000000,88.058963688,69.742603859,39.605892047,80.203849520,10.416419120,74.762313733
31.177083333,30.750000000,88.023611420,69.627917624,39.737284073,80.169187710,10.441092830,74.763101776
31.303819444,30.875000000,87.988187958,69.512925582,39.868333964,80.134454986,10.465716720,74.763833717
31.430555556,31.000000000,87.952693560,69.397628958,39.999040996,80.099651595,10.490290777,74.764509851
31.557291667,31.125000000,87.917128480,69.282028979,40.129404454,80.064777782,10.514814989,74.765130474
31.684027778,31.250000000,87.881492976,69.166126872,40.259423626,80.029833794,10.539289344,74.765695883
31.810763889,31.375000000,87.845787304,69.049923866,40.389097804,79.994819878,10.563713828,74.766206375
31.937500000,31.500000000,87.810011720,68.933421192,40.518426287,79.959736281,10.588088426,74.766662248
32.064236111,31.625000000,87.774166481,68.816620105,40.647408351,79.924583255,10.612413376,74.766570061
32.190972222,31.750000000,87.738251840,68.699521973,40.776043152,79.889361085,10.636690121,74.765942483
32.317708333,31.875000000,87.702268046,68.582128049,40.904329976,79.854070018,10.660918885,74.765259877
32.444444444,32.000000000,87.666215349,68.464439564,41.032268136,79.818710295,10.685099656,74.764522533
32.571180556,32.125000000,87.630093999,68.346457751,41.159856953,79.783282156,10.709232418,74.763730739
32.697916667,32.250000000,87.593904246,68.228183845,41.287095751,79.747785840,10.733317157,74.762884786
32.824652778,32.375000000,87.557646339,68.109619082,41.413983860,79.712221589,10.757353860,74.761984963
32.951388889,32.500000000,87.521320528,67.990764698,41.540520613,79.676589642,10.781342510,74.761031561
33.078125000,32.625000000,87.484927063,67.871621904,41.666705378,79.640890232,10.805282815,74.760474312
33.204861111,32.750000000,87.448466196,67.752191841,41.792537607,79.605123572,10.829173690,74.760144505
33.331597222,32.875000000,87.411938183,67.632475740,41.918016663,79.569289903,10.853015010,74.759762978
33.458333333,33.000000000,87.375343277,67.512474845,42.043141899,79.533389469,10.876806754,74.759330032
33.585069444,33.125000000,87.338681734,67.392190404,42.167912676,79.497422517,10.900548905,74.758845970
33.711805556,33.250000000,87.301953808,67.271623661,42.292328359,79.461389291,10.924241442,74.758311095
33.838541667,33.375000000,87.265159753,67.150775865,42.416388317,79.425290035,10.947884345,74.757725711
33.965277778,33.500000000,87.228299826,67.029648265,42.540091925,79.389124995,10.971477594,74.757090121
34.092013889,33.625000000,87.191374279,66.908242177,42.663438494,79.352894436,10.995021851,74.755456001
34.218750000,33.750000000,87.154383361,66.786559026,42.786427225,79.316598649,11.018518910,74.753412805
34.345486111,33.875000000,87.117327319,66.664600068,42.909057495,79.280237874,11.041968850,74.751318560
34.472222222,34.000000000,87.080206398,66.542366552,43.031328693,79.243812348,11.065371652,74.749173558
34.598958333,34.125000000,87.043020844,66.419859725,43.153240216,79.207322307,11.088727296,74.746978089
34.725694444,34.250000000,87.005770902,66.297080839,43.274791462,79.170767988,11.112035761,74.744732445
