day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
8.998263889,8.875000000,50.003790243,41.414272328,8.097346944,42.198447601,11.617632763,93.415038579
9.125000000,9.000000000,50.026279697,41.419085240,8.199086300,42.222809455,11.674191326,93.118495789
9.251736111,9.125000000,50.048891391,41.423778057,8.300867615,42.247293306,11.730487729,92.824790159
9.378472222,9.250000000,50.071625007,41.428350236,8.402691096,42.271898714,11.786522155,92.533811557
9.505208333,9.375000000,50.094480225,41.432801230,8.504556951,42.296625240,11.842294790,92.245533576
9.631944444,9.500000000,50.117456727,41.437130492,8.606465379,42.321472443,11.897805832,91.959930055
9.758680556,9.625000000,50.140554194,41.441337473,8.708416582,42.346439885,11.953055479,91.676975077
9.885416667,9.750000000,50.163772306,41.445421625,8.810410754,42.371527130,12.008043940,91.396642972
10.012152778,9.875000000,50.187110746,41.449382396,8.912448088,42.396733741,12.062771409,91.118405044
10.138888889,10.000000000,50.210569191,41.453219219,9.014528441,42.422059199,12.117235729,90.838041213
10.265625000,10.125000000,50.234147316,41.456931528,9.116651771,42.447503003,12.171435477,90.560309242
10.392361111,10.250000000,50.257844794,41.460518761,9.218818262,42.473064713,12.225370899,90.285182896
10.519097222,10.375000000,50.281661299,41.463980358,9.321028096,42.498743886,12.279042242,90.012636207
10.645833333,10.500000000,50.305596502,41.467315755,9.423281452,42.524540083,12.332449764,89.742643470
10.772569444,10.625000000,50.329650077,41.470524388,9.525578505,42.550452864,12.385593724,89.475179241
10.899305556,10.750000000,50.353821697,41.473605692,9.627919429,42.576481791,12.438474390,89.210218336
11.026041667,10.875000000,50.378111034,41.476559101,9.730304394,42.602626427,12.491092045,88.947876486
11.152777778,11.000000000,50.402517763,41.479384049,9.832733618,42.628886351,12.543447337,88.688525688
11.279513889,11.125000000,50.427041557,41.482079969,9.935207291,42.655261135,12.595540724,88.431593470
11.406250000,11.250000000,50.451682089,41.484646292,10.037725570,42.681750346,12.647372494,88.177055857
11.532986111,11.375000000,50.476439035,41.487082447,10.140288615,42.708353552,12.698942937,87.924889118
11.659722222,11.500000000,50.501312069,41.489387864,10.242896579,42.735070325,12.750252352,87.675069771
11.786458333,11.625000000,50.526300863,41.491561970,10.345549613,42.761900233,12.801301040,87.427574570
11.913194444,11.750000000,50.551405093,41.493604193,10.448247864,42.788842849,12.852089311,87.182380512
12.039930556,11.875000000,50.576624433,41.495513957,10.550991467,42.815897743,12.902617406,86.938946081
12.166666667,12.000000000,50.601958555,41.497290684,10.653780422,42.843064450,12.952884632,86.696656433
12.293402778,12.125000000,50.627407131,41.498933795,10.756614822,42.870342529,13.002890986,86.456625317
12.420138889,12.250000000,50.652969832,41.500442711,10.859494800,42.897731554,13.052636798,86.218830229
12.546875000,12.375000000,50.678646329,41.501816850,10.962420489,42.925231098,13.102122407,85.983248900
12.673611111,12.500000000,50.704436294,41.503055632,11.065392016,42.952840736,13.151348152,85.749859296
12.800347222,12.625000000,50.730339397,41.504158475,11.168409508,42.980560043,13.200314380,85.518639616
12.927083333,12.750000000,50.756355311,41.505124794,11.271473085,43.008388596,13.249021442,85.289568293
13.053819444,12.875000000,50.782483706,41.505954005,11.374582857,43.036325971,13.297469624,85.062267434
13.180555556,13.000000000,50.808724252,41.506645523,11.477738860,43.064371723,13.345658724,84.836598335
13.307291667,13.125000000,50.835076620,41.507198760,11.580941189,43.092525428,13.393588982,84.613026602
13.434027778,13.250000000,50.861540479,41.507613128,11.684189952,43.120786662,13.441260768,84.391531352
13.560763889,13.375000000,50.888115498,41.507888037,11.787485255,43.149155008,13.488674459,84.172091925
13.687500000,13.500000000,50.914801348,41.508022898,11.890827198,43.177630046,13.535830433,83.954687882
13.814236111,13.625000000,50.941597698,41.508017121,11.994215882,43.206211358,13.582729073,83.739299006
13.940972222,13.750000000,50.968504218,41.507870113,12.097651400,43.234898528,13.629370766,83.525905294
14.067708333,13.875000000,50.995520577,41.507581282,12.201133839,43.263691138,13.675755867,83.314336098
14.194444444,14.000000000,51.022646445,41.507150035,12.304663259,43.292588765,13.721884570,83.104594313
14.321180556,14.125000000,51.049881491,41.506575778,12.408239742,43.321590995,13.767757246,82.896792990
14.447916667,14.250000000,51.077225384,41.505857915,12.511863369,43.350697413,13.813374300,82.690912904
14.574652778,14.375000000,51.104677793,41.504995850,12.615534217,43.379907608,13.858736138,82.486935039
14.701388889,14.500000000,51.132238387,41.503988986,12.719252361,43.409221167,13.903843172,82.284840582
14.828125000,14.625000000,51.159906836,41.502836726,12.823017872,43.438637682,13.948695818,82.084610925
14.954861111,14.750000000,51.187682808,41.501538472,12.926830818,43.468156742,13.993294493,81.886227661
15.081597222,14.875000000,51.215565973,41.500093626,13.030691066,43.497777882,14.037638213,81.685256882
15.208333333,15.000000000,51.243555989,41.498501594,13.134597986,43.527500488,14.081722466,81.483733197
15.335069444,15.125000000,51.271652514,41.496761764,13.238551574,43.557324123,14.125547273,81.284097307
15.461805556,15.250000000,51.299855201,41.494873528,13.342551883,43.587248363,14.169113088,81.086329949
15.588541667,15.375000000,51.328163706,41.492836274,13.446598962,43.617272791,14.212420370,80.890412081
15.715277778,15.500000000,51.356577684,41.490649389,13.550692858,43.647396986,14.255469580,80.696324875
15.842013889,15.625000000,51.385096791,41.488312262,13.654833611,43.677620531,14.298261183,80.504049719
15.968750000,15.750000000,51.413720680,41.485824278,13.759021261,43.707943009,14.340795646,80.313568213
16.095486111,15.875000000,51.442449008,41.483184821,13.863256053,43.738364067,14.383074945,80.128723552
16.222222222,16.000000000,51.471281437,41.480393267,13.967538526,43.768883445,14.425103180,79.946838684
16.348958333,16.125000000,51.500217635,41.477449009,14.071868730,43.799500749,14.466880969,79.766624554
16.475694444,16.250000000,51.529257266,41.474351439,14.176246690,43.830215577,14.508408776,79.588064749
16.602430556,16.375000000,51.558399997,41.471099949,14.280672427,43.861027529,14.549687064,79.411143033
16.729166667,16.500000000,51.587645493,41.467693929,14.385145958,43.891936207,14.590716302,79.235843349
16.855902778,16.625000000,51.616993423,41.464132771,14.489667295,43.922941213,14.631496958,79.062149814
16.982638889,16.750000000,51.646443450,41.460415863,14.594236450,43.954042148,14.672029506,78.890046719
17.109375000,16.875000000,51.675995239,41.456542613,14.698852936,43.985238468,14.712310895,78.711938384
17.236111111,17.000000000,51.705648442,41.452512428,14.803515936,44.016529517,14.752335765,78.534295137
17.362847222,17.125000000,51.735402705,41.448324685,14.908225436,44.047914875,14.792104542,78.358311102
17.489583333,17.250000000,51.765257673,41.443978758,15.012981430,44.079394129,14.831617738,78.183969315
17.616319444,17.375000000,51.795212993,41.439474022,15.117783908,44.110966863,14.870875874,78.011253010
17.743055556,17.500000000,51.825268312,41.434809851,15.222632856,44.142632664,14.909879466,77.840145616
17.869791667,17.625000000,51.855423274,41.429985618,15.327528257,44.174391120,14.948629039,77.670630752
17.996527778,17.750000000,51.885677528,41.425000698,15.432470088,44.206241820,14.987125116,77.502692229
18.123263889,17.875000000,51.916030719,41.419854449,15.537458610,44.238184441,15.025370267,77.340053553
18.250000000,18.000000000,51.946482502,41.414546236,15.642494112,44.270218680,15.063367286,77.179015707
18.376736111,18.125000000,51.977032533,41.409075435,15.747576562,44.302344136,15.101116692,77.019457854
18.503472222,18.250000000,52.007680466,41.403441426,15.852705924,44.334560413,15.138619002,76.861365348
18.630208333,18.375000000,52.038425957,41.397643586,15.957882158,44.366867113,15.175874737,76.704723708
18.756944444,18.500000000,52.069268662,41.391681293,16.063105219,44.399263840,15.212884417,76.549518614
18.883680556,18.625000000,52.100208235,41.385553924,16.168375060,44.431750198,15.249648567,76.395735908
19.010416667,18.750000000,52.131244333,41.379260857,16.273691630,44.464325794,15.286167704,76.243185182
19.137152778,18.875000000,52.162376608,41.372801480,16.379054671,44.496990171,15.322440923,76.090073656
19.263888889,19.000000000,52.193604713,41.366175176,16.484463978,44.529742884,15.358467708,75.938369477
19.390625000,19.125000000,52.224928297,41.359381317,16.589919488,44.562583538,15.394248599,75.788058672
