day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
103.796875000,102.375000000,81.352242111,-17.678350087,71.465810838,73.619876260,14.121502428,75.136362213
103.923611111,102.500000000,81.396881847,-17.841850391,71.470596905,73.663952156,14.106932632,75.160491935
104.050347222,102.625000000,81.441498004,-18.005447312,71.474986939,73.708004252,14.092339863,75.184149394
104.177083333,102.750000000,81.486090445,-18.169139605,71.478980423,73.752032354,14.077722584,75.207099499
104.303819444,102.875000000,81.530659029,-18.332926188,71.482576846,73.796036311,14.063080450,75.230033616
104.430555556,103.000000000,81.575203614,-18.496806032,71.485775699,73.840015985,14.048413501,75.252951564
104.557291667,103.125000000,81.619724058,-18.660778106,71.488576476,73.883971240,14.033721778,75.275853161
104.684027778,103.250000000,81.664220220,-18.824841374,71.490978676,73.927901937,14.019005322,75.298738228
104.810763889,103.375000000,81.708691959,-18.988994800,71.492981797,73.971807939,14.004264173,75.321606582
104.937500000,103.500000000,81.753139132,-19.153237346,71.494585344,74.015689109,13.989498371,75.344458045
105.064236111,103.625000000,81.797561598,-19.317567913,71.495788822,74.059545295,13.974707554,75.366437107
105.190972222,103.750000000,81.841959209,-19.481985130,71.496591734,74.103376267,13.959889416,75.387567929
105.317708333,103.875000000,81.886331815,-19.646487895,71.496993584,74.147181863,13.945043621,75.408682929
105.444444444,104.000000000,81.930679262,-19.811075160,71.496993881,74.190961936,13.930170214,75.429781909
105.571180556,104.125000000,81.975001400,-19.975745871,71.496592134,74.234716339,13.915269240,75.450864670
105.697916667,104.250000000,82.019298076,-20.140498974,71.495787859,74.278444925,13.900340743,75.471931015
105.824652778,104.375000000,82.063569137,-20.305333412,71.494580571,74.322147547,13.885384766,75.492980747
105.951388889,104.500000000,82.107814433,-20.470248125,71.492969790,74.365824057,13.870401354,75.514013668
106.078125000,104.625000000,82.152033811,-20.635242031,71.490955039,74.409474303,13.855390399,75.534766162
106.204861111,104.750000000,82.196227118,-20.800313985,71.488535843,74.453098114,13.840351363,75.555337892
106.331597222,104.875000000,82.240394198,-20.965462911,71.485711728,74.496695339,13.825284231,75.575892644
106.458333333,105.000000000,82.284534897,-21.130687740,71.482482226,74.540265827,13.810189047,75.596430216
106.585069444,105.125000000,82.328649061,-21.295987401,71.478846868,74.583809429,13.795065856,75.616950407
106.711805556,105.250000000,82.372736535,-21.461360820,71.474805191,74.627325996,13.779914702,75.637453017
106.838541667,105.375000000,82.416797165,-21.626806922,71.470356732,74.670815377,13.764735626,75.657937845
106.965277778,105.500000000,82.460830795,-21.792324627,71.465501034,74.714277422,13.749528674,75.678404690
107.092013889,105.625000000,82.504837271,-21.957912687,71.460237647,74.757711937,13.734292675,75.697049711
107.218750000,105.750000000,82.548816426,-22.123569567,71.454566125,74.801118645,13.719024458,75.714997999
107.345486111,105.875000000,82.592768093,-22.289294155,71.448486011,74.844497374,13.703723901,75.732930310
107.472222222,106.000000000,82.636692099,-22.455085361,71.441996847,74.887847960,13.688391055,75.750846414
107.598958333,106.125000000,82.680588277,-22.620942093,71.435098183,74.931170240,13.673025969,75.768746083
107.725694444,106.250000000,82.724456455,-22.786863254,71.427789567,74.974464048,13.657628693,75.786629091
107.852430556,106.375000000,82.768296463,-22.952847748,71.420070553,75.017729221,13.642199276,75.804495209
107.979166667,106.500000000,82.812108133,-23.118894476,71.411940698,75.060965595,13.626737767,75.822344210
108.105902778,106.625000000,82.855891292,-23.285002241,71.403399565,75.104172979,13.611243548,75.839312932
108.232638889,106.750000000,82.899645767,-23.451169769,71.394446724,75.147351161,13.595715448,75.856095398
108.359375000,106.875000000,82.943371382,-23.617395949,71.385081735,75.190499970,13.580153495,75.872861223
108.486111111,107.000000000,82.987067959,-23.783679669,71.375304165,75.233619235,13.564557738,75.889610170
108.612847222,107.125000000,83.030735322,-23.950019817,71.365113581,75.276708786,13.548928228,75.906342000
108.739583333,107.250000000,83.074373296,-24.116415279,71.354509554,75.319768452,13.533265017,75.923056475
108.866319444,107.375000000,83.117981704,-24.282864938,71.343491661,75.362798063,13.517568154,75.939753358
108.993055556,107.500000000,83.161560369,-24.449367674,71.332059478,75.405797449,13.501837690,75.956432413
109.119791667,107.625000000,83.205109114,-24.615922206,71.320212596,75.448766397,13.486072533,75.971790749
109.246527778,107.750000000,83.248627756,-24.782527213,71.307950611,75.491704679,13.470271327,75.987056838
109.373263889,107.875000000,83.292116109,-24.949181565,71.295273104,75.534612117,13.454434121,76.002305988
109.500000000,108.000000000,83.335573990,-25.115884133,71.282179659,75.577488532,13.438560967,76.017537947
109.626736111,108.125000000,83.379001213,-25.282633784,71.268669868,75.620333745,13.422651920,76.032752462
109.753472222,108.250000000,83.422397592,-25.449429382,71.254743320,75.663147578,13.406707031,76.047949281
109.880208333,108.375000000,83.465762944,-25.616269792,71.240399612,75.705929853,13.390726352,76.063128153
110.006944444,108.500000000,83.509097084,-25.783153871,71.225638343,75.748680390,13.374709929,76.078155627
110.133680556,108.625000000,83.552399823,-25.950080132,71.210459143,75.791398920,13.358655328,76.090868567
110.260416667,108.750000000,83.595670964,-26.117047149,71.194861635,75.834085179,13.342560593,76.103565842
110.387152778,108.875000000,83.638910306,-26.284053770,71.178845418,75.876738976,13.326425783,76.116247172
110.513888889,109.000000000,83.682117650,-26.451098845,71.162410094,75.919360117,13.310250956,76.128912275
110.640625000,109.125000000,83.725292795,-26.618181219,71.145555270,75.961948409,13.294036169,76.141560872
110.767361111,109.250000000,83.768435542,-26.785299735,71.128280554,76.004503659,13.277781480,76.154192682
110.894097222,109.375000000,83.811545690,-26.952453234,71.110585560,76.047025675,13.261486946,76.166807427
111.020833333,109.500000000,83.854623040,-27.119640555,71.092469903,76.089514263,13.245152624,76.179408404
111.147569444,109.625000000,83.897667391,-27.286860538,71.073933204,76.131969231,13.228778596,76.192009928
111.274305556,109.750000000,83.940678543,-27.454112018,71.054975084,76.174390388,13.212364932,76.204593522
111.401041667,109.875000000,83.983656298,-27.621393829,71.035595172,76.216777539,13.195911688,76.217158911
111.527777778,110.000000000,84.026600454,-27.788704799,71.015793097,76.259130493,13.179418918,76.229705816
111.654513889,110.125000000,84.069510812,-27.956043756,70.995568492,76.301449056,13.162886677,76.242233962
111.781250000,110.250000000,84.112387171,-28.123409525,70.974920997,76.343733035,13.146315020,76.254743073
111.907986111,110.375000000,84.155229333,-28.290800929,70.953850250,76.385982238,13.129704001,76.267232874
112.034722222,110.500000000,84.198037097,-28.458216766,70.932355900,76.428196466,13.113053509,76.279054584
112.161458333,110.625000000,84.240810258,-28.625655429,70.910437647,76.470375414,13.096360526,76.289139906
112.288194444,110.750000000,84.283548603,-28.793115568,70.888095153,76.512518835,13.079623954,76.299208228
112.414930556,110.875000000,84.326251916,-28.960595996,70.865328064,76.554626523,13.062843851,76.309259245
112.541666667,111.000000000,84.368919983,-29.128095520,70.842136030,76.596698270,13.046020279,76.319292652
112.668402778,111.125000000,84.411552589,-29.295612945,70.818518703,76.638733869,13.029153295,76.329308145
112.795138889,111.250000000,84.454149520,-29.463147076,70.794475740,76.680733114,13.012242958,76.339305421
112.921875000,111.375000000,84.496710560,-29.630696714,70.770006802,76.722695798,12.995289326,76.349284177
113.048611111,111.500000000,84.539235495,-29.798260684,70.745111548,76.764621719,12.978292638,76.359747928
113.175347222,111.625000000,84.581724114,-29.965838031,70.719789611,76.806510736,12.961254748,76.371001047
113.302083333,111.750000000,84.624176209,-30.133427616,70.694040658,76.848362666,12.944176173,76.382232999
113.428819444,111.875000000,84.666591575,-30.301028235,70.667864370,76.890177310,12.927056968,76.393443503
113.555555556,112.000000000,84.708970005,-30.468638681,70.641260430,76.931954467,12.909897184,76.404632275
113.682291667,112.125000000,84.751311292,-30.636257743,70.614228525,76.973693940,12.892696873,76.415799034
113.809027778,112.250000000,84.793615231,-30.803884212,70.586768348,77.015395528,12.875456087,76.426943497
113.935763889,112.375000000,84.835881613,-30.971516872,70.558879593,77.057059033,12.858174878,76.438065384
114.062500000,112.500000000,84.878110233,-31.139154422,70.530561973,77.098684232,12.840852667,76.447792716
114.189236111,112.625000000,84.920300876,-31.306795107,70.501815276,77.140270787,12.823485623,76.456089917
114.315972222,112.750000000,84.962453318,-31.474437611,70.472639212,77.181818458,12.806073139,76.464367428
114.442708333,112.875000000,85.004567334,-31.642080707,70.443033482,77.223327030,12.788615274,76.472624932
114.569444444,113.000000000,85.046642700,-31.809723168,70.412997786,77.264796287,12.771112085,76.480862114
114.696180556,113.125000000,85.088679193,-31.977363761,70.382531833,77.306226012,12.753563629,76.489078659
114.822916667,113.250000000,85.130676589,-32.145001253,70.351635332,77.347615990,12.735969963,76.497274252
114.949652778,113.375000000,85.172634662,-32.312634411,70.320307998,77.388966006,12.718331144,76.505448579
115.076388889,113.500000000,85.214553191,-32.480262073,70.288549534,77.430275861,12.700647785,76.514592902
115.203125000,113.625000000,85.256431956,-32.647883313,70.256359609,77.471545424,12.682922207,76.524367084
115.329861111,113.750000000,85.298270744,-32.815496926,70.223737948,77.512774494,12.665154705,76.534116851
115.456597222,113.875000000,85.340069341,-32.983101671,70.190684287,77.553962868,12.647345327,76.543841914
115.583333333,114.000000000,85.381827533,-33.150696307,70.157198366,77.595110337,12.629494125,76.553541982
115.710069444,114.125000000,85.423545108,-33.318279589,70.123279931,77.636216697,12.611601146,76.563216767
115.836805556,114.250000000,85.465221851,-33.485850272,70.088928728,77.677281741,12.593666440,76.572865982
115.963541667,114.375000000,85.506857548,-33.653407106,70.054144511,77.718305263,12.575690056,76.582489338
116.090277778,114.500000000,85.548451986,-33.820948616,70.018927080,77.759287000,12.557670386,76.589596167
116.217013889,114.625000000,85.590004935,-33.988472915,69.983276320,77.800226578,12.539602878,76.595674968
116.343750000,114.750000000,85.631516159,-34.155978707,69.947191988,77.841123761,12.521487322,76.601731835
116.470486111,114.875000000,85.672985423,-34.323464729,69.910673837,77.881978322,12.503323773,76.607766437
116.597222222,115.000000000,85.714412491,-34.490929717,69.873721625,77.922790033,12.485112288,76.613778442
116.723958333,115.125000000,85.755797127,-34.658372404,69.836335116,77.963558668,12.466852923,76.619767517
116.850694444,115.250000000,85.797139094,-34.825791522,69.798514074,78.004283998,12.448545734,76.625733333
116.977430556,115.375000000,85.838438158,-34.993185801,69.760258269,78.044965797,12.430190776,76.631675560
117.104166667,115.500000000,85.879694082,-35.160554116,69.721567443,78.085603875,12.411789195,76.639013323
117.230902778,115.625000000,85.920906640,-35.327895481,69.682441313,78.126198080,12.393343133,76.646632183
117.357638889,115.750000000,85.962075606,-35.495208630,69.642879667,78.166748199,12.374852689,76.654224069
117.484375000,115.875000000,86.003200755,-35.662492287,69.602882297,78.207254013,12.356317912,76.661788676
117.611111111,116.000000000,86.044281862,-35.829745177,69.562449002,78.247715306,12.337738851,76.669325702
117.737847222,116.125000000,86.085318704,-35.996966021,69.521579582,78.288131861,12.319115553,76.676834842
117.864583333,116.250000000,86.126311054,-36.164153539,69.480273843,78.328503462,12.300448067,76.684315795
117.991319444,116.375000000,86.167258688,-36.331306450,69.438531595,78.368829891,12.281736439,76.691768259
118.118055556,116.500000000,86.208161377,-36.498423053,69.396352753,78.409110828,12.262977652,76.695683542
118.244791667,116.625000000,86.249018879,-36.665501517,69.353737259,78.449345908,12.244167780,76.699316972
118.371527778,116.750000000,86.289830942,-36.832540546,69.310684922,78.489534891,12.225306860,76.702926354
118.498263889,116.875000000,86.330597319,-36.999538843,69.267195551,78.529677537,12.206394950,76.706511338
118.625000000,117.000000000,86.371317761,-37.166495108,69.223268963,78.569773607,12.187432105,76.710071572
118.751736111,117.125000000,86.411992017,-37.333408042,69.178904978,78.609822859,12.168418379,76.713606707
118.878472222,117.250000000,86.452619839,-37.500276341,69.134103420,78.649825056,12.149353828,76.717116395
119.005208333,117.375000000,86.493200977,-37.667098702,69.088864117,78.689779956,12.130238505,76.720644860
119.131944444,117.500000000,86.533735185,-37.833873967,69.043186862,78.729687357,12.111073564,76.725186358
119.258680556,117.625000000,86.574222219,-38.000600955,68.997071462,78.769547055,12.091859993,76.729699768
119.385416667,117.750000000,86.614661836,-38.167278361,68.950517762,78.809358817,12.072597840,76.734184758
119.512152778,117.875000000,86.655053794,-38.333904874,68.903525612,78.849122409,12.053287154,76.738640998
119.638888889,118.000000000,86.695397852,-38.500479184,68.856094866,78.888837598,12.033927985,76.743068159
119.765625000,118.125000000,86.735693767,-38.666999977,68.808225382,78.928504151,12.014520382,76.747465913
119.892361111,118.250000000,86.775941298,-38.833465941,68.759917023,78.968121834,11.995064390,76.751833930
120.019097222,118.375000000,86.816140201,-38.999875756,68.711169657,79.007690415,11.975560042,76.756044913
120.145833333,118.500000000,86.856290234,-39.166227971,68.661983194,79.047209625,11.956006386,76.759510552
120.272569444,118.625000000,86.896391149,-39.332521188,68.612357528,79.086679211,11.936402900,76.762946692
120.399305556,118.750000000,86.936442700,-39.498754085,68.562292537,79.126098932,11.916749632,76.766352996
120.526041667,118.875000000,86.976444637,-39.664925337,68.511788102,79.165468551,11.897046630,76.769729129
120.652777778,119.000000000,87.016396715,-39.831033618,68.460844108,79.204787829,11.877293941,76.773074754
120.779513889,119.125000000,87.056298684,-39.997077600,68.409460445,79.244056527,11.857491612,76.776389537
120.906250000,119.250000000,87.096150298,-40.163055954,68.357637008,79.283274408,11.837639690,76.779673143
121.032986111,119.375000000,87.135951309,-40.328967350,68.305373695,79.322441233,11.817738225,76.782942133
121.159722222,119.500000000,87.175701469,-40.494810467,68.252670406,79.361556766,11.797787348,76.786227234
121.286458333,119.625000000,87.215400531,-40.660583974,68.199527047,79.400620770,11.777787137,76.789480067
121.413194444,119.750000000,87.255048248,-40.826286538,68.145943531,79.439633007,11.757737636,76.792700301
121.539930556,119.875000000,87.294644374,-40.991916820,68.091919775,79.478593239,11.737638890,76.795887607
121.666666667,120.000000000,87.334188660,-41.157473482,68.037455700,79.517501228,11.717490942,76.799041655
121.793402778,120.125000000,87.373680859,-41.322955185,67.982551231,79.556356736,11.697293836,76.802162116
121.920138889,120.250000000,87.413120725,-41.488360587,67.927206299,79.595159525,11.677047615,76.805248664
122.046875000,120.375000000,87.452508010,-41.653688336,67.871420842,79.633909354,11.656752250,76.808101651
122.173611111,120.500000000,87.491842465,-41.818936987,67.815194831,79.672605961,11.636407037,76.810581020
122.300347222,120.625000000,87.531123841,-41.984105168,67.758528217,79.711249099,11.616011816,76.813026267
122.427083333,120.750000000,87.570351886,-42.149191529,67.701420947,79.749838525,11.595566630,76.815437058
122.553819444,120.875000000,87.609526349,-42.314194721,67.643872970,79.788373999,11.575071520,76.817813063
122.680555556,121.000000000,87.648646980,-42.479113393,67.585884243,79.826855278,11.554526528,76.820153951
122.807291667,121.125000000,87.687713528,-42.643946191,67.527454726,79.865282122,11.533931694,76.822459390
122.934027778,121.250000000,87.726725742,-42.808691762,67.468584382,79.903654290,11.513287060,76.824729051
123.060763889,121.375000000,87.765683373,-42.973348809,67.409273159,79.941971552,11.492593120,76.827960744
123.187500000,121.500000000,87.804586175,-43.137916368,67.349520895,79.980233766,11.471852869,76.832237569
123.314236111,121.625000000,87.843433912,-43.302393155,67.289327550,80.018440719,11.451066879,76.836474781
123.440972222,121.750000000,87.882226346,-43.466777816,67.228693115,80.056592181,11.430235182,76.840672079
123.567708333,121.875000000,87.920963241,-43.631068995,67.167617586,80.094687925,11.409357811,76.844829165
123.694444444,122.000000000,87.959644360,-43.795265336,67.106100961,80.132727721,11.388434800,76.848945737
123.821180556,122.125000000,87.998269465,-43.959365482,67.044143246,80.170711342,11.367466179,76.853021499
123.947916667,122.250000000,88.036838320,-44.123368072,66.981744449,80.208638559,11.346451982,76.857056152
124.074652778,122.375000000,88.075350687,-44.287271624,66.918904631,80.246509113,11.325391298,76.859366667
124.201388889,122.500000000,88.113806319,-44.451074247,66.855624005,80.284322646,11.304280131,76.860464615
124.328125000,122.625000000,88.152204959,-44.614774511,66.791902605,80.322078897,11.283118060,76.861524478
124.454861111,122.750000000,88.190546352,-44.778371046,66.727740450,80.359777619,11.261905124,76.862545924
124.581597222,122.875000000,88.228830241,-44.941862479,66.663137559,80.397418567,11.240641357,76.863528622
124.708333333,123.000000000,88.267056372,-45.105247437,66.598093959,80.435001494,11.219326798,76.864472239
124.835069444,123.125000000,88.305224488,-45.268524547,66.532609680,80.472526153,11.197961481,76.865376447
124.961805556,123.250000000,88.343334332,-45.431692431,66.466684758,80.509992298,11.176545441,76.866240915
125.088541667,123.375000000,88.381385651,-45.594749808,66.400319196,80.547399706,11.155079447,76.868165168
125.215277778,123.500000000,88.419378194,-45.757695580,66.333512929,80.584748198,11.133565661,76.870521607
125.342013889,123.625000000,88.457311716,-45.920528388,66.266266006,80.622037544,11.112004251,76.872835144
125.468750000,123.750000000,88.495185972,-46.083246857,66.198578487,80.659267506,11.090395246,76.875105473
125.595486111,123.875000000,88.533000717,-46.245849609,66.130450438,80.696437847,11.068738676,76.877332287
125.722222222,124.000000000,88.570755704,-46.408335268,66.061881927,80.733548331,11.047034568,76.879515280
125.848958333,124.125000000,88.608450689,-46.570702454,65.992873031,80.770598722,11.025282953,76.881654148
125.975694444,124.250000000,88.646085425,-46.732949788,65.923423827,80.807588783,11.003483857,76.883748586
126.102430556,124.375000000,88.683659668,-46.895075800,65.853534437,80.844518257,10.981636617,76.884903797
126.229166667,124.500000000,88.721173166,-47.057078928,65.783205025,80.881386861,10.959739878,76.885803085
126.355902778,124.625000000,88.758625666,-47.218957782,65.712435680,80.918194351,10.937793629,76.886658530
126.482638889,124.750000000,88.796016916,-47.380710975,65.641226498,80.954940484,10.915797900,76.887469817
126.609375000,124.875000000,88.833346662,-47.542337121,65.569577577,80.991625015,10.893752718,76.888236631
126.736111111,125.000000000,88.870614653,-47.703834831,65.497489021,81.028247702,10.871658112,76.888958656
126.862847222,125.125000000,88.907820634,-47.865202715,65.424960939,81.064808301,10.849514110,76.889635579
126.989583333,125.250000000,88.944964354,-48.026439384,65.351993444,81.101306568,10.827320737,76.890267086
127.116319444,125.375000000,88.982045558,-48.187543348,65.278586698,81.137742237,10.805077250,76.889975479
127.243055556,125.500000000,89.019063989,-48.348513080,65.204740883,81.174115029,10.782782622,76.889560543
127.369791667,125.625000000,89.056019387,-48.509347184,65.130456123,81.210424695,10.760436876,76.889100583
127.496527778,125.750000000,89.092911493,-48.670044264,65.055732548,81.246670984,10.738040037,76.888595274
127.623263889,125.875000000,89.129740049,-48.830602922,64.980570292,81.282853648,10.715592134,76.888044296
127.750000000,126.000000000,89.166504793,-48.991021762,64.904969494,81.318972437,10.693093193,76.887447326
127.876736111,126.125000000,89.203205468,-49.151299384,64.828930298,81.355027102,10.670543240,76.886804044
128.003472222,126.250000000,89.239841814,-49.311434390,64.752452852,81.391017392,10.647942300,76.886131057
128.130208333,126.375000000,89.276413573,-49.471425459,64.675537275,81.426943076,10.625291023,76.886011608
128.256944444,126.500000000,89.312920488,-49.631271263,64.598183691,81.462803925,10.602589994,76.885844027
128.383680556,126.625000000,89.349362306,-49.790970401,64.520392267,81.498599692,10.579839235,76.885628006
128.510416667,126.750000000,89.385738769,-49.950521473,64.442163175,81.534330132,10.557038768,76.885363234
128.637152778,126.875000000,89.422049625,-50.109923080,64.363496590,81.569995000,10.534188616,76.885049402
128.763888889,127.000000000,89.458294616,-50.269173818,64.284392692,81.605594049,10.511288799,76.884686200
128.890625000,127.125000000,89.494473490,-50.428272286,64.204851668,81.641127034,10.488339339,76.884273322
129.017361111,127.250000000,89.530585989,-50.587217078,64.124873709,81.676593709,10.465340226,76.883588298
129.144097222,127.375000000,89.566631857,-50.746006548,64.044459132,81.711993772,10.442289551,76.881454671
129.270833333,127.500000000,89.602610828,-50.904639144,63.963608205,81.747326935,10.419186174,76.879272719
129.397569444,127.625000000,89.638522637,-51.063113456,63.882321127,81.782592942,10.396030117,76.877042115
129.524305556,127.750000000,89.674367018,-51.221428074,63.800598103,81.817791539,10.372821403,76.874762534
129.651041667,127.875000000,89.710143703,-51.379581589,63.718439343,81.852922468,10.349560052,76.872433654
129.777777778,128.000000000,89.745852428,-51.537572588,63.635845061,81.887985474,10.326246087,76.870055149
129.904513889,128.125000000,89.781492926,-51.695399661,63.552815478,81.922980300,10.302879528,76.867626698
130.031250000,128.250000000,89.817064931,-51.853061391,63.469350820,81.957906690,10.279460354,76.864976860
130.157986111,128.375000000,89.852568175,-52.010556251,63.385451376,81.992764362,10.255987667,76.861754200
130.284722222,128.500000000,89.888002389,-52.167882779,63.301117406,82.027553044,10.232461106,76.858481631
130.411458333,128.625000000,89.923367300,-52.325039560,63.216349144,82.062272477,10.208880691,76.855158826
130.538194444,128.750000000,89.958662638,-52.482025178,63.131146836,82.096922400,10.185246443,76.851785454
130.664930556,128.875000000,89.993888133,-52.638838216,63.045510727,82.131502553,10.161558381,76.848361191
130.791666667,129.000000000,90.029043514,-52.795477258,62.959441071,82.166012675,10.137816523,76.844885708
130.918402778,129.125000000,90.064128509,-52.951940886,62.872938126,82.200452506,10.114020887,76.841358681
131.045138889,129.250000000,90.099142848,-53.108227686,62.786002152,82.234821786,10.090171520,76.837861515
131.171875000,129.375000000,90.134086261,-53.264336280,62.698633397,82.269120265,10.066268762,76.834459674
131.298611111,129.500000000,90.168958478,-53.420265262,62.610832127,82.303347686,10.042312723,76.831004986
131.425347222,129.625000000,90.203759230,-53.576013212,62.522598623,82.337503790,10.018303417,76.827497130
131.552083333,129.750000000,90.238488248,-53.731578714,62.433933169,82.371588318,9.994240861,76.823935787
131.678819444,129.875000000,90.273145263,-53.886960348,62.344836053,82.405601011,9.970125068,76.820320638
131.805555556,130.000000000,90.307730005,-54.042156695,62.255307571,82.439541611,9.945956054,76.816651366
131.932291667,130.125000000,90.342242205,-54.197166336,62.165348023,82.473409859,9.921733831,76.812927653
132.059027778,130.250000000,90.376681594,-54.351987801,62.074957743,82.507205483,9.897457982,76.808196557
132.185763889,130.375000000,90.411047895,-54.506619306,61.984137248,82.540928142,9.873125544,76.802319891
132.312500000,130.500000000,90.445340826,-54.661059358,61.892886886,82.574577548,9.848735966,76.796390848
132.439236111,130.625000000,90.479560103,-54.815306529,61.801206970,82.608153429,9.824289264,76.790409087
132.565972222,130.750000000,90.513705444,-54.969359394,61.709097819,82.641655513,9.799785453,76.784374271
132.692708333,130.875000000,90.547776563,-55.123216526,61.616559756,82.675083528,9.775224549,76.778286060
132.819444444,131.000000000,90.581773179,-55.276876496,61.523593111,82.708437202,9.750606565,76.772144119
132.946180556,131.125000000,90.615695008,-55.430337878,61.430198217,82.741716263,9.725931515,76.765948110
133.072916667,131.250000000,90.649541766,-55.583599234,61.336375420,82.774920438,9.701199328,76.759545878
133.199652778,131.375000000,90.683313170,-55.736659090,61.242125093,82.808049442,9.676409634,76.752977168
133.326388889,131.500000000,90.717008933,-55.889516012,61.147447588,82.841103001,9.651562398,76.746353786
133.453125000,131.625000000,90.750628771,-56.042168571,61.052343258,82.874080843,9.626657633,76.739675397
133.579861111,131.750000000,90.784172398,-56.194615339,60.956812465,82.906982691,9.601695351,76.732941664
133.706597222,131.875000000,90.817639530,-56.346854886,60.860855573,82.939808275,9.576675562,76.726152254
133.833333333,132.000000000,90.851029881,-56.498885784,60.764472952,82.972557318,9.551598278,76.719306831
133.960069444,132.125000000,90.884343166,-56.650706603,60.667664977,83.005229549,9.526463508,76.712405063
134.086805556,132.250000000,90.917579100,-56.802315918,60.570432029,83.037824693,9.501271289,76.705486048
134.213541667,132.375000000,90.950737397,-56.953712309,60.472774486,83.070342481,9.476021710,76.698528088
134.340277778,132.500000000,90.983817774,-57.104894349,60.374692741,83.102782637,9.450714785,76.691512701
134.467013889,132.625000000,91.016819945,-57.255860607,60.276187189,83.135144891,9.425350522,76.684439560
134.593750000,132.750000000,91.049743625,-57.406609657,60.177258235,83.167428967,9.399928927,76.677308335
134.720486111,132.875000000,91.082588530,-57.557140069,60.077906285,83.199634593,9.374450009,76.670118699
134.847222222,133.000000000,91.115354375,-57.707450414,59.978131752,83.231761496,9.348913772,76.662870326
134.973958333,133.125000000,91.148040876,-57.857539265,59.877935055,83.263809403,9.323320223,76.655562888
135.100694444,133.250000000,91.180647745,-58.007404979,59.777316760,83.295777992,9.297667525,76.645837769
135.227430556,133.375000000,91.213174682,-58.157045671,59.676277589,83.327666882,9.271951816,76.635447243
135.354166667,133.500000000,91.245621384,-58.306459890,59.574817977,83.359475777,9.246172982,76.625001336
135.480902778,133.625000000,91.277987543,-58.455646197,59.472938353,83.391204384,9.220331031,76.614499690
135.607638889,133.750000000,91.310272855,-58.604603155,59.370639152,83.422852411,9.194425974,76.603941945
135.734375000,133.875000000,91.342477013,-58.753329327,59.267920816,83.454419564,9.168457817,76.593327744
135.861111111,134.000000000,91.374599712,-58.901823275,59.164783789,83.485905552,9.142426568,76.582656732
135.987847222,134.125000000,91.406640647,-59.050083561,59.061228525,83.517310082,9.116332234,76.571928551
136.114583333,134.250000000,91.438599513,-59.198108845,58.957255412,83.548632883,9.090175660,76.562083066
136.241319444,134.375000000,91.470476010,-59.345897832,58.852864821,83.579873696,9.063958056,76.552277826
136.368055556,134.500000000,91.502269839,-59.493449089,58.748057221,83.611032237,9.037679433,76.542412690
136.494791667,134.625000000,91.533980703,-59.640761183,58.642833090,83.642108219,9.011339794,76.532487318
136.621527778,134.750000000,91.565608303,-59.787832683,58.537192910,83.673101356,8.984939141,76.522501374
136.748263889,134.875000000,91.597152341,-59.934662156,58.431137169,83.704011365,8.958477476,76.512454519
136.875000000,135.000000000,91.628612519,-60.081248171,58.324666361,83.734837958,8.931954798,76.502346419
137.001736111,135.125000000,91.659988538,-60.227589296,58.217780985,83.765580851,8.905371108,76.492156288
137.128472222,135.250000000,91.691280098,-60.373683930,58.110481669,83.796239719,8.878724886,76.480433057
137.255208333,135.375000000,91.722486893,-60.519530475,58.002769038,83.826814236,8.852014695,76.468649987
137.381944444,135.500000000,91.753608613,-60.665127496,57.894643602,83.857304106,8.825240535,76.456806729
137.508680556,135.625000000,91.784644950,-60.810473557,57.786105877,83.887709033,8.798402406,76.444902932
137.635416667,135.750000000,91.815595594,-60.955567226,57.677156385,83.918028722,8.771500309,76.432938247
137.762152778,135.875000000,91.846460237,-61.100407068,57.567795653,83.948262878,8.744534243,76.420912328
137.888888889,136.000000000,91.877238571,-61.244991649,57.458024213,83.978411205,8.717504207,76.408824827
138.015625000,136.125000000,91.907930285,-61.389319536,57.347842604,84.008473408,8.690410186,76.396575933
138.142361111,136.250000000,91.938535071,-61.533389186,57.237251453,84.038449168,8.663251200,76.383558210
138.269097222,136.375000000,91.969052613,-61.677199098,57.126251358,84.068338171,8.636026632,76.370479212
138.395833333,136.500000000,91.999482598,-61.820747838,57.014842871,84.098140115,8.608736478,76.357338587
138.522569444,136.625000000,92.029824711,-61.964033970,56.903026551,84.127854701,8.581380735,76.344135982
138.649305556,136.750000000,92.060078637,-62.107056064,56.790802961,84.157481627,8.553959400,76.330871047
138.776041667,136.875000000,92.090244062,-62.249812685,56.678172669,84.187020594,8.526472468,76.317543432
138.902777778,137.000000000,92.120320671,-62.392302403,56.565136251,84.216471300,8.498919935,76.304152790
139.029513889,137.125000000,92.150308149,-62.534523787,56.451694285,84.245833445,8.471301804,76.290741825
139.156250000,137.250000000,92.180206183,-62.676475435,56.337847335,84.275106736,8.443618321,76.277408767
139.282986111,137.375000000,92.210014459,-62.818155930,56.223595984,84.304290874,8.415869588,76.264011334
139.409722222,137.500000000,92.239732663,-62.959563842,56.108940830,84.333385562,8.388055596,76.250549184
139.536458333,137.625000000,92.269360483,-63.100697745,55.993882476,84.362390499,8.360176338,76.237021978
139.663194444,137.750000000,92.298897605,-63.241556212,55.878421530,84.391305386,8.332231804,76.223429373
